taxonID,acceptedNameUsageID,scientificName,namePublishedIn,taxonRank,vernacularName,taxonomicStatus,taxonRemarks,parentNameUsageID,genus,tribe,subfamily,family,order,acceptedNameUsage,parentNameUsage,modified
e8ed1eb26fa8ec8adf97a5185411e00a,NA,Diplopterygium (Diels) Nakai,Bull. Natl. Sci. Mus. (Tokyo) 29: 47 (1950),genus,NA,accepted,"Distribution: SE-Asia, S-China, S-Japan to Queensland and Hawaii, 1 sp. tropical America",b75c78efb0e50e06f9d0a8bfa5732f96,Diplopterygium,NA,NA,Gleicheniaceae,Gleicheniales,NA,Gleicheniaceae (R. Br.) C. Presl,NA
1cc2d06a939888daaa58706c8dc522e7,e8ed1eb26fa8ec8adf97a5185411e00a,Hicriopteris Ching,Sunyatsenia 5: 277 (1940) (non C. Presl),genus,NA,synonym,NA,b75c78efb0e50e06f9d0a8bfa5732f96,Diplopterygium,NA,NA,Gleicheniaceae,Gleicheniales,Diplopterygium (Diels) Nakai,Gleicheniaceae (R. Br.) C. Presl,NA
d3250edcc84d5f2c37a25606e10a214c,NA,Gleichenella Ching,Sunyatsenia 5: 276 (1940),genus,NA,accepted,Distribution: Trop. America. Valid genus fide Mickel (2004),b75c78efb0e50e06f9d0a8bfa5732f96,Gleichenella,NA,NA,Gleicheniaceae,Gleicheniales,NA,Gleicheniaceae (R. Br.) C. Presl,NA
d51f7365ae83a9ba681a928b8b59506f,d3250edcc84d5f2c37a25606e10a214c,Acropterygium (Diels) Nakai,Bull. Natl. Sci. Mus. Tokyo 29: 5 (1950),genus,NA,synonym,NA,b75c78efb0e50e06f9d0a8bfa5732f96,Gleichenella,NA,NA,Gleicheniaceae,Gleicheniales,Gleichenella Ching,Gleicheniaceae (R. Br.) C. Presl,NA
cccfa5c5a549859c4fb2ec097f8b4ad1,NA,Gleichenia J. E. Sm.,Mém. Acad. Turin 5: 419 (1793) s. str.,genus,NA,accepted,"Distribution: Paleotropical / austral, not in the New World",b75c78efb0e50e06f9d0a8bfa5732f96,Gleichenia,NA,NA,Gleicheniaceae,Gleicheniales,NA,Gleicheniaceae (R. Br.) C. Presl,NA
544dab5dfe52b1ec432c8b2ec55c900e,cccfa5c5a549859c4fb2ec097f8b4ad1,Calymella C. Presl,Tent. Pterid. 48 (1836),genus,NA,synonym,NA,b75c78efb0e50e06f9d0a8bfa5732f96,Gleichenia,NA,NA,Gleicheniaceae,Gleicheniales,Gleichenia J. E. Sm.,Gleicheniaceae (R. Br.) C. Presl,NA
15e53c41c58227a9e42fb5e0042ed8e0,cccfa5c5a549859c4fb2ec097f8b4ad1,Gleicheniastrum C. Presl,"Abh. Königl. Böhm. Ges. Wiss., Math.-Naturw. Cl. V, 5: 338 (1848)",genus,NA,synonym,NA,b75c78efb0e50e06f9d0a8bfa5732f96,Gleichenia,NA,NA,Gleicheniaceae,Gleicheniales,Gleichenia J. E. Sm.,Gleicheniaceae (R. Br.) C. Presl,NA
8fd889d9655825e3392cf3e7d18703f8,NA,Rouxopteris Hong M. Liu,"Pl. Syst. Evol. 306(2, 30): 9 (2020)",genus,NA,accepted,"Distribution: Madagascar, La Réunion",b75c78efb0e50e06f9d0a8bfa5732f96,Rouxopteris,NA,NA,Gleicheniaceae,Gleicheniales,NA,Gleicheniaceae (R. Br.) C. Presl,NA
f538313fcfe1c42b77d76ad8b3411347,NA,Sticherus C. Presl,Tent. Pterid. 51 (1836),genus,NA,accepted,"Distribution: Pantropical / austral, mostly in the Neotropics (55), few in Africa / Madagascar. Revision for Neotropics: Gonzales & Kessler (2011)",b75c78efb0e50e06f9d0a8bfa5732f96,Sticherus,NA,NA,Gleicheniaceae,Gleicheniales,NA,Gleicheniaceae (R. Br.) C. Presl,NA
6d443d958ec2bc9b80c162bab99d51da,f538313fcfe1c42b77d76ad8b3411347,Dicranopteris Underw.,"Bull. Torrey Bot. Club 34: 249 (1907) (p. p., non Bernh.)",genus,NA,synonym,NA,b75c78efb0e50e06f9d0a8bfa5732f96,Sticherus,NA,NA,Gleicheniaceae,Gleicheniales,Sticherus C. Presl,Gleicheniaceae (R. Br.) C. Presl,NA
0675f80f854c02037d615e11eb5b5faa,f538313fcfe1c42b77d76ad8b3411347,Mertensia Willd.,"Kongl. Vetensk. Acad. Handl. 25: 163 (1804) (p. p., non Roth (1797))",genus,NA,ambiguous synonym,NA,b75c78efb0e50e06f9d0a8bfa5732f96,Sticherus,NA,NA,Gleicheniaceae,Gleicheniales,Sticherus C. Presl,Gleicheniaceae (R. Br.) C. Presl,NA
664a10d3c36243aba814a4859ece8719,NA,Stromatopteris Mett.,"Ann. Sci. Nat., Bot., sér. IV, 15: 84 (1861)",genus,NA,accepted,Distribution: New Caledonia,b75c78efb0e50e06f9d0a8bfa5732f96,Stromatopteris,NA,NA,Gleicheniaceae,Gleicheniales,NA,Gleicheniaceae (R. Br.) C. Presl,NA
50e75552da0f1086fcaee91d6eaa2132,NA,Matoniaceae C. Presl,Gefässb. Stipes Farrnkr. 32 (1847),family,NA,accepted,"2 genera, 4 spp.",1d7bb32d2d1572c7196fc074cae67847,NA,NA,NA,Matoniaceae,Gleicheniales,NA,Gleicheniales Schimp.,NA
c28cf02b03c3b4f24ad887c9fb0ed340,NA,Matonia R. Br.,"Wall., Pl. As. Rar. 1: 16 (1829)",genus,NA,accepted,Distribution: Malesia,50e75552da0f1086fcaee91d6eaa2132,Matonia,NA,NA,Matoniaceae,Gleicheniales,NA,Matoniaceae C. Presl,NA
8532e892d3beddbd023a0323a2733722,c28cf02b03c3b4f24ad887c9fb0ed340,Prionopteris Wall.,"Numer. List no. 184 (1829), nomen",genus,NA,synonym,NA,50e75552da0f1086fcaee91d6eaa2132,Matonia,NA,NA,Matoniaceae,Gleicheniales,Matonia R. Br.,Matoniaceae C. Presl,NA
d2dcfaf36a8d33115ea62f0daafb7002,NA,Phanerosorus Copel.,Philipp. J. Sci. 3C: 344 (1905),genus,NA,accepted,Distribution: E-Malesia,50e75552da0f1086fcaee91d6eaa2132,Phanerosorus,NA,NA,Matoniaceae,Gleicheniales,NA,Matoniaceae C. Presl,NA
2267e8e55f902954d98b0efaba2a7bd6,NA,Schizaeales Schimp.,Traité Paléont. Vég. 1: 674 (1869),order,NA,accepted,"3 families, 4 genera, ca. 185 species",NA,NA,NA,NA,NA,Schizaeales,NA,NA,NA
3c386d469eadbca234fae5a804bbdcbf,NA,Anemiaceae Link,Fil. Spec. 23 (1841),family,NA,accepted,"1 genus, 118 spp.",2267e8e55f902954d98b0efaba2a7bd6,NA,NA,NA,Anemiaceae,Schizaeales,NA,Schizaeales Schimp.,NA
e8826780d19052a414f2c7049bfe4a4a,3c386d469eadbca234fae5a804bbdcbf,Mohriaceae (C. Presl) C. F. Reed,"Bol. Soc. Broter. Ser. 2, 21: 168 (1948)",family,NA,synonym,NA,2267e8e55f902954d98b0efaba2a7bd6,NA,NA,NA,Anemiaceae,Schizaeales,Anemiaceae Link,Schizaeales Schimp.,NA
0622bc9fbd424a0b2ebecbda9da72d30,NA,Anemia Sw.,"Syn. Fil. 6: 155 (1806), nom. cons.",genus,Flowering Ferns,accepted,"Distribution: Mostly neotropical (61 spp. Brazil, ca. 20 Mexico), 17 Africa/Madagascar, 1 extending to peninsular India. Revision: Mickel (2016)",3c386d469eadbca234fae5a804bbdcbf,Anemia,NA,NA,Anemiaceae,Schizaeales,NA,Anemiaceae Link,NA
f745af75cf38b82d51cdaafbf5578f2f,0622bc9fbd424a0b2ebecbda9da72d30,Aneimiaebotrys Fée,Crypt. Vasc. Brésil 1: 267 (1869),genus,NA,synonym,NA,3c386d469eadbca234fae5a804bbdcbf,Anemia,NA,NA,Anemiaceae,Schizaeales,Anemia Sw.,Anemiaceae Link,NA
bcd4c0164cad9a6b1e798f3ef1f4e362,0622bc9fbd424a0b2ebecbda9da72d30,Anemidictyon J. Sm.,"Hook. & Baker, Gen. Fil. t. 103 (1842)",genus,NA,synonym,NA,3c386d469eadbca234fae5a804bbdcbf,Anemia,NA,NA,Anemiaceae,Schizaeales,Anemia Sw.,Anemiaceae Link,NA
ea198b0e435825add4f9af3c02fb908a,0622bc9fbd424a0b2ebecbda9da72d30,Anemirhiza J. Sm.,"Seem., Bot. Voy. Herald 243 (1854) (Anemiorrhiza)",genus,NA,synonym,NA,3c386d469eadbca234fae5a804bbdcbf,Anemia,NA,NA,Anemiaceae,Schizaeales,Anemia Sw.,Anemiaceae Link,NA
1a6b5db9ea1731f6de08ec671fdac90b,0622bc9fbd424a0b2ebecbda9da72d30,Colina Greene,Erythea 1. 247 (1893),genus,NA,synonym,NA,3c386d469eadbca234fae5a804bbdcbf,Anemia,NA,NA,Anemiaceae,Schizaeales,Anemia Sw.,Anemiaceae Link,NA
4d265c6aa6ba4f764609c4d8b5e80669,0622bc9fbd424a0b2ebecbda9da72d30,Coptophyllum Gardner,London J. Bot. 1: 133 (1842),genus,NA,synonym,NA,3c386d469eadbca234fae5a804bbdcbf,Anemia,NA,NA,Anemiaceae,Schizaeales,Anemia Sw.,Anemiaceae Link,NA
